"Step","8cpbv0o1-119 - learning_rate","8cpbv0o1-119 - learning_rate__MIN","8cpbv0o1-119 - learning_rate__MAX","llroik6o-118 - learning_rate","llroik6o-118 - learning_rate__MIN","llroik6o-118 - learning_rate__MAX","jsek6sl2-116 - learning_rate","jsek6sl2-116 - learning_rate__MIN","jsek6sl2-116 - learning_rate__MAX","lcfwx2ma-116 - learning_rate","lcfwx2ma-116 - learning_rate__MIN","lcfwx2ma-116 - learning_rate__MAX","4ojp66b1-114 - learning_rate","4ojp66b1-114 - learning_rate__MIN","4ojp66b1-114 - learning_rate__MAX","6gk9uial-111 - learning_rate","6gk9uial-111 - learning_rate__MIN","6gk9uial-111 - learning_rate__MAX"
"20550","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20600","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20650","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20700","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20750","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20800","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20850","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20900","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"20950","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21000","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21050","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21100","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21150","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21200","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21250","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21300","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21350","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21400","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21450","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21500","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21550","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21600","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21650","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21700","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21750","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21800","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21850","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21900","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"21950","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22000","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22050","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22100","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22150","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22200","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22250","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22300","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22350","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22400","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22450","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22500","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22550","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22600","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22650","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22700","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22750","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22800","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22850","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22900","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"22950","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23000","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23050","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23100","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23150","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23200","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23250","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23300","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23350","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23400","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23450","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23500","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23550","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23600","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23650","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23700","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23750","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23800","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23850","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23900","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"23950","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24000","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.019200000911951065","0.019200000911951065","0.019200000911951065","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24050","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24100","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24150","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24200","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24250","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24300","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24350","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24400","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24450","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24500","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
"24550","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.015360000543296337","0.015360000543296337","0.015360000543296337","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.006400000303983688","0.006400000303983688","0.006400000303983688"
