"Step","8cpbv0o1-119 - val/force_mae","8cpbv0o1-119 - val/force_mae__MIN","8cpbv0o1-119 - val/force_mae__MAX","llroik6o-118 - val/force_mae","llroik6o-118 - val/force_mae__MIN","llroik6o-118 - val/force_mae__MAX","jsek6sl2-116 - val/force_mae","jsek6sl2-116 - val/force_mae__MIN","jsek6sl2-116 - val/force_mae__MAX","lcfwx2ma-116 - val/force_mae","lcfwx2ma-116 - val/force_mae__MIN","lcfwx2ma-116 - val/force_mae__MAX","4ojp66b1-114 - val/force_mae","4ojp66b1-114 - val/force_mae__MIN","4ojp66b1-114 - val/force_mae__MAX","6gk9uial-111 - val/force_mae","6gk9uial-111 - val/force_mae__MIN","6gk9uial-111 - val/force_mae__MAX"
"37710","0.009824175387620926","0.009824175387620926","0.009824175387620926","0.011893631890416145","0.011893631890416145","0.011893631890416145","0.01053742878139019","0.01053742878139019","0.01053742878139019","0.010700305923819542","0.010700305923819542","0.010700305923819542","0.010052410885691643","0.010052410885691643","0.010052410885691643","0.01172441802918911","0.01172441802918911","0.01172441802918911"
"37755","0.009826574474573135","0.009826574474573135","0.009826574474573135","0.011890883557498455","0.011890883557498455","0.011890883557498455","0.010533083230257034","0.010533083230257034","0.010533083230257034","0.01069006696343422","0.01069006696343422","0.01069006696343422","0.010034849867224693","0.010034849867224693","0.010034849867224693","0.011723697185516357","0.011723697185516357","0.011723697185516357"
"37800","0.009825726971030235","0.009825726971030235","0.009825726971030235","0.011887682601809502","0.011887682601809502","0.011887682601809502","0.0105363167822361","0.0105363167822361","0.0105363167822361","0.010697944089770317","0.010697944089770317","0.010697944089770317","0.010051939636468887","0.010051939636468887","0.010051939636468887","0.011720816604793072","0.011720816604793072","0.011720816604793072"
"37845","0.00983496941626072","0.00983496941626072","0.00983496941626072","0.011890063062310219","0.011890063062310219","0.011890063062310219","0.010534882545471191","0.010534882545471191","0.010534882545471191","0.010689869523048401","0.010689869523048401","0.010689869523048401","0.01006078440696001","0.01006078440696001","0.01006078440696001","0.011714198626577854","0.011714198626577854","0.011714198626577854"
"37890","0.009824195876717567","0.009824195876717567","0.009824195876717567","0.011882899329066277","0.011882899329066277","0.011882899329066277","0.010537530295550823","0.010537530295550823","0.010537530295550823","0.010676052421331406","0.010676052421331406","0.010676052421331406","0.010073428973555565","0.010073428973555565","0.010073428973555565","0.011712368577718735","0.011712368577718735","0.011712368577718735"
"37935","0.009823018684983253","0.009823018684983253","0.009823018684983253","0.0118793910369277","0.0118793910369277","0.0118793910369277","0.010528267361223698","0.010528267361223698","0.010528267361223698","0.010679361410439014","0.010679361410439014","0.010679361410439014","0.010075029917061329","0.010075029917061329","0.010075029917061329","0.011707961559295654","0.011707961559295654","0.011707961559295654"
"37980","0.00982529018074274","0.00982529018074274","0.00982529018074274","0.011874944902956486","0.011874944902956486","0.011874944902956486","0.01052791066467762","0.01052791066467762","0.01052791066467762","0.010672811418771744","0.010672811418771744","0.010672811418771744","0.010077877901494503","0.010077877901494503","0.010077877901494503","0.011707153171300888","0.011707153171300888","0.011707153171300888"
"38025","0.009823190048336983","0.009823190048336983","0.009823190048336983","0.011871789582073689","0.011871789582073689","0.011871789582073689","0.010528321377933025","0.010528321377933025","0.010528321377933025","0.010661871172487736","0.010661871172487736","0.010661871172487736","0.010080265812575817","0.010080265812575817","0.010080265812575817","0.01170313823968172","0.01170313823968172","0.01170313823968172"
"38070","0.009818164631724358","0.009818164631724358","0.009818164631724358","0.01187710277736187","0.01187710277736187","0.01187710277736187","0.010524895042181015","0.010524895042181015","0.010524895042181015","0.010654428042471409","0.010654428042471409","0.010654428042471409","0.010084736160933971","0.010084736160933971","0.010084736160933971","0.01170449610799551","0.01170449610799551","0.01170449610799551"
"38115","0.009816957637667656","0.009816957637667656","0.009816957637667656","0.011874007061123848","0.011874007061123848","0.011874007061123848","0.010521960444748402","0.010521960444748402","0.010521960444748402","0.010655147954821587","0.010655147954821587","0.010655147954821587","0.010081997141242027","0.010081997141242027","0.010081997141242027","0.011703910306096077","0.011703910306096077","0.011703910306096077"
"38160","0.009821658954024315","0.009821658954024315","0.009821658954024315","0.011889870278537273","0.011889870278537273","0.011889870278537273","0.0105184530839324","0.0105184530839324","0.0105184530839324","0.010649831034243107","0.010649831034243107","0.010649831034243107","0.01007921900600195","0.01007921900600195","0.01007921900600195","0.011700163595378399","0.011700163595378399","0.011700163595378399"
"38205","0.009829399175941944","0.009829399175941944","0.009829399175941944","0.011889791116118431","0.011889791116118431","0.011889791116118431","0.010514281690120697","0.010514281690120697","0.010514281690120697","0.010641269385814667","0.010641269385814667","0.010641269385814667","0.010097404941916466","0.010097404941916466","0.010097404941916466","0.011699541471898556","0.011699541471898556","0.011699541471898556"
"38250","0.009830964729189873","0.009830964729189873","0.009830964729189873","0.011892554350197315","0.011892554350197315","0.011892554350197315","0.01051547471433878","0.01051547471433878","0.01051547471433878","0.010662329383194447","0.010662329383194447","0.010662329383194447","0.010105809196829796","0.010105809196829796","0.010105809196829796","0.011701780371367931","0.011701780371367931","0.011701780371367931"
"38295","0.009822043590247631","0.009822043590247631","0.009822043590247631","0.011891071684658527","0.011891071684658527","0.011891071684658527","0.010517444461584091","0.010517444461584091","0.010517444461584091","0.010672145523130894","0.010672145523130894","0.010672145523130894","0.010123624466359615","0.010123624466359615","0.010123624466359615","0.011702904477715492","0.011702904477715492","0.011702904477715492"
"38340","0.009822539053857327","0.009822539053857327","0.009822539053857327","0.011890226043760777","0.011890226043760777","0.011890226043760777","0.01051087211817503","0.01051087211817503","0.01051087211817503","0.010648109950125217","0.010648109950125217","0.010648109950125217","0.010114326141774654","0.010114326141774654","0.010114326141774654","0.01170407235622406","0.01170407235622406","0.01170407235622406"
"38385","0.009827537462115288","0.009827537462115288","0.009827537462115288","0.011873817071318626","0.011873817071318626","0.011873817071318626","0.010509959422051907","0.010509959422051907","0.010509959422051907","0.010650375857949257","0.010650375857949257","0.010650375857949257","0.010111834853887558","0.010111834853887558","0.010111834853887558","0.011698896996676922","0.011698896996676922","0.011698896996676922"
"38430","0.009823326021432877","0.009823326021432877","0.009823326021432877","0.011862482875585556","0.011862482875585556","0.011862482875585556","0.010508831590414047","0.010508831590414047","0.010508831590414047","0.010653934441506863","0.010653934441506863","0.010653934441506863","0.01010529138147831","0.01010529138147831","0.01010529138147831","0.011696891859173775","0.011696891859173775","0.011696891859173775"
"38475","0.009822618216276169","0.009822618216276169","0.009822618216276169","0.011855319142341614","0.011855319142341614","0.011855319142341614","0.010507840663194656","0.010507840663194656","0.010507840663194656","0.01064123772084713","0.01064123772084713","0.01064123772084713","0.010106067173182964","0.010106067173182964","0.010106067173182964","0.011692912317812443","0.011692912317812443","0.011692912317812443"
"38520","0.009825336746871471","0.009825336746871471","0.009825336746871471","0.011848990805447102","0.011848990805447102","0.011848990805447102","0.01050437893718481","0.01050437893718481","0.01050437893718481","0.010645884089171886","0.010645884089171886","0.010645884089171886","0.010110289789736271","0.010110289789736271","0.010110289789736271","0.011686133220791817","0.011686133220791817","0.011686133220791817"
"38565","0.00981350801885128","0.00981350801885128","0.00981350801885128","0.011856603436172009","0.011856603436172009","0.011856603436172009","0.010501191020011902","0.010501191020011902","0.010501191020011902","0.010650920681655407","0.010650920681655407","0.010650920681655407","0.010111406445503235","0.010111406445503235","0.010111406445503235","0.011686734855175018","0.011686734855175018","0.011686734855175018"
"38610","0.009810875169932842","0.009810875169932842","0.009810875169932842","0.01185587141662836","0.01185587141662836","0.01185587141662836","0.010502159595489502","0.010502159595489502","0.010502159595489502","0.010647228918969631","0.010647228918969631","0.010647228918969631","0.01011672429740429","0.01011672429740429","0.01011672429740429","0.011685795150697231","0.011685795150697231","0.011685795150697231"
"38655","0.009804538451135159","0.009804538451135159","0.009804538451135159","0.011851673014461994","0.011851673014461994","0.011851673014461994","0.01050534937530756","0.01050534937530756","0.01050534937530756","0.010635069571435452","0.010635069571435452","0.010635069571435452","0.010122941806912422","0.010122941806912422","0.010122941806912422","0.011688468977808952","0.011688468977808952","0.011688468977808952"
"38700","0.009796646423637867","0.009796646423637867","0.009796646423637867","0.011857611127197742","0.011857611127197742","0.011857611127197742","0.010508191771805286","0.010508191771805286","0.010508191771805286","0.010615797713398933","0.010615797713398933","0.010615797713398933","0.010119826532900333","0.010119826532900333","0.010119826532900333","0.011692213825881481","0.011692213825881481","0.011692213825881481"
"38745","0.009796843864023685","0.009796843864023685","0.009796843864023685","0.011865677312016487","0.011865677312016487","0.011865677312016487","0.010510804131627083","0.010510804131627083","0.010510804131627083","0.010619092732667923","0.010619092732667923","0.010619092732667923","0.010117304511368275","0.010117304511368275","0.010117304511368275","0.011686884798109531","0.011686884798109531","0.011686884798109531"
"38790","0.009799928404390812","0.009799928404390812","0.009799928404390812","0.011861780658364296","0.011861780658364296","0.011861780658364296","0.010513005778193474","0.010513005778193474","0.010513005778193474","0.010609022341668606","0.010609022341668606","0.010609022341668606","0.010112677700817585","0.010112677700817585","0.010112677700817585","0.01168705802410841","0.01168705802410841","0.01168705802410841"
"38835","0.009795407764613628","0.009795407764613628","0.009795407764613628","0.01186366192996502","0.01186366192996502","0.01186366192996502","0.010517052374780178","0.010517052374780178","0.010517052374780178","0.010611502453684807","0.010611502453684807","0.010611502453684807","0.010103235952556133","0.010103235952556133","0.010103235952556133","0.011691277846693993","0.011691277846693993","0.011691277846693993"
"38880","0.009795958176255226","0.009795958176255226","0.009795958176255226","0.011856396682560444","0.011856396682560444","0.011856396682560444","0.010522810742259026","0.010522810742259026","0.010522810742259026","0.010607161559164524","0.010607161559164524","0.010607161559164524","0.010094864293932915","0.010094864293932915","0.010094864293932915","0.011692306958138943","0.011692306958138943","0.011692306958138943"
"38925","0.009793363511562347","0.009793363511562347","0.009793363511562347","0.011861282400786877","0.011861282400786877","0.011861282400786877","0.010518101043999195","0.010518101043999195","0.010518101043999195","0.010608559474349022","0.010608559474349022","0.010608559474349022","0.01008280273526907","0.01008280273526907","0.01008280273526907","0.011701215989887714","0.011701215989887714","0.011701215989887714"
"38970","0.009778476320207119","0.009778476320207119","0.009778476320207119","0.011860597878694534","0.011860597878694534","0.011860597878694534","0.01052013598382473","0.01052013598382473","0.01052013598382473","0.010608294978737831","0.010608294978737831","0.010608294978737831","0.010084902867674828","0.010084902867674828","0.010084902867674828","0.011704603210091591","0.011704603210091591","0.011704603210091591"
"39015","0.009780747815966606","0.009780747815966606","0.009780747815966606","0.011868943460285664","0.011868943460285664","0.011868943460285664","0.010512889362871647","0.010512889362871647","0.010512889362871647","0.010611781850457191","0.010611781850457191","0.010611781850457191","0.010090650990605354","0.010090650990605354","0.010090650990605354","0.011705568991601467","0.011705568991601467","0.011705568991601467"
"39060","0.00979049876332283","0.00979049876332283","0.00979049876332283","0.011859352700412273","0.011859352700412273","0.011859352700412273","0.010508494451642036","0.010508494451642036","0.010508494451642036","0.010610254481434822","0.010610254481434822","0.010610254481434822","0.010082356631755829","0.010082356631755829","0.010082356631755829","0.011703824624419212","0.011703824624419212","0.011703824624419212"
"39105","0.009783596731722355","0.009783596731722355","0.009783596731722355","0.011850869283080101","0.011850869283080101","0.011850869283080101","0.010510754771530628","0.010510754771530628","0.010510754771530628","0.010614468716084957","0.010614468716084957","0.010614468716084957","0.010083802975714207","0.010083802975714207","0.010083802975714207","0.011703088879585266","0.011703088879585266","0.011703088879585266"
"39150","0.009781211614608765","0.009781211614608765","0.009781211614608765","0.011851242743432522","0.011851242743432522","0.011851242743432522","0.010516311973333359","0.010516311973333359","0.010516311973333359","0.010604810900986195","0.010604810900986195","0.010604810900986195","0.010074244812130928","0.010074244812130928","0.010074244812130928","0.011705833487212658","0.011705833487212658","0.011705833487212658"
"39195","0.009774650447070599","0.009774650447070599","0.009774650447070599","0.011845883913338184","0.011845883913338184","0.011845883913338184","0.010516178794205189","0.010516178794205189","0.010516178794205189","0.010592622682452202","0.010592622682452202","0.010592622682452202","0.010060233063995838","0.010060233063995838","0.010060233063995838","0.011708294041454792","0.011708294041454792","0.011708294041454792"
"39240","0.009775279089808464","0.009775279089808464","0.009775279089808464","0.011851103976368904","0.011851103976368904","0.011851103976368904","0.01051641907542944","0.01051641907542944","0.01051641907542944","0.010594082064926624","0.010594082064926624","0.010594082064926624","0.01006193459033966","0.01006193459033966","0.01006193459033966","0.011712915264070034","0.011712915264070034","0.011712915264070034"
"39285","0.009763265959918499","0.009763265959918499","0.009763265959918499","0.011837691999971867","0.011837691999971867","0.011837691999971867","0.010520277544856071","0.010520277544856071","0.010520277544856071","0.010605603456497192","0.010605603456497192","0.010605603456497192","0.010052009485661983","0.010052009485661983","0.010052009485661983","0.011714890599250793","0.011714890599250793","0.011714890599250793"
"39330","0.009761620312929153","0.009761620312929153","0.009761620312929153","0.011838631704449654","0.011838631704449654","0.011838631704449654","0.010521484538912773","0.010521484538912773","0.010521484538912773","0.010604283772408962","0.010604283772408962","0.010604283772408962","0.010059807449579239","0.010059807449579239","0.010059807449579239","0.01171384658664465","0.01171384658664465","0.01171384658664465"
"39375","0.009759065695106983","0.009759065695106983","0.009759065695106983","0.011846411041915417","0.011846411041915417","0.011846411041915417","0.010514399968087673","0.010514399968087673","0.010514399968087673","0.010601512156426907","0.010601512156426907","0.010601512156426907","0.010055407881736755","0.010055407881736755","0.010055407881736755","0.011714762076735497","0.011714762076735497","0.011714762076735497"
"39420","0.009758592583239079","0.009758592583239079","0.009758592583239079","0.011848445050418377","0.011848445050418377","0.011848445050418377","0.010504270903766155","0.010504270903766155","0.010504270903766155","0.01060400903224945","0.01060400903224945","0.01060400903224945","0.010053775273263454","0.010053775273263454","0.010053775273263454","0.011715102940797806","0.011715102940797806","0.011715102940797806"
"39465","0.009753734804689884","0.009753734804689884","0.009753734804689884","0.011866445653140545","0.011866445653140545","0.011866445653140545","0.010499737225472927","0.010499737225472927","0.010499737225472927","0.010617246851325035","0.010617246851325035","0.010617246851325035","0.01004877407103777","0.01004877407103777","0.01004877407103777","0.011712118983268738","0.011712118983268738","0.011712118983268738"
"39510","0.009755903854966164","0.009755903854966164","0.009755903854966164","0.011871058493852615","0.011871058493852615","0.011871058493852615","0.01049355324357748","0.01049355324357748","0.01049355324357748","0.010602300986647606","0.010602300986647606","0.010602300986647606","0.010038943961262703","0.010038943961262703","0.010038943961262703","0.011711006052792072","0.011711006052792072","0.011711006052792072"
"39555","0.009756838902831078","0.009756838902831078","0.009756838902831078","0.011864510364830494","0.011864510364830494","0.011864510364830494","0.010488050058484077","0.010488050058484077","0.010488050058484077","0.010590651072561741","0.010590651072561741","0.010590651072561741","0.010025604628026485","0.010025604628026485","0.010025604628026485","0.011704964563250542","0.011704964563250542","0.011704964563250542"
"39600","0.009758719243109226","0.009758719243109226","0.009758719243109226","0.011854865588247776","0.011854865588247776","0.011854865588247776","0.010485447011888027","0.010485447011888027","0.010485447011888027","0.010587859898805618","0.010587859898805618","0.010587859898805618","0.010031342506408691","0.010031342506408691","0.010031342506408691","0.011700321920216084","0.011700321920216084","0.011700321920216084"
"39645","0.009758396074175835","0.009758396074175835","0.009758396074175835","0.011841461062431335","0.011841461062431335","0.011841461062431335","0.010484750382602215","0.010484750382602215","0.010484750382602215","0.01058154460042715","0.01058154460042715","0.01058154460042715","0.010032549500465393","0.010032549500465393","0.010032549500465393","0.011694143526256084","0.011694143526256084","0.011694143526256084"
"39690","0.009762899950146675","0.009762899950146675","0.009762899950146675","0.011836564168334007","0.011836564168334007","0.011836564168334007","0.010489308275282383","0.010489308275282383","0.010489308275282383","0.010578245855867863","0.010578245855867863","0.010578245855867863","0.010029692202806473","0.010029692202806473","0.010029692202806473","0.011693946085870266","0.011693946085870266","0.011693946085870266"
"39735","0.009758418425917625","0.009758418425917625","0.009758418425917625","0.011823740787804127","0.011823740787804127","0.011823740787804127","0.010492934845387936","0.010492934845387936","0.010492934845387936","0.01058446429669857","0.01058446429669857","0.01058446429669857","0.010026548057794571","0.010026548057794571","0.010026548057794571","0.011689012870192528","0.011689012870192528","0.011689012870192528"
"39780","0.00976565945893526","0.00976565945893526","0.00976565945893526","0.01183260977268219","0.01183260977268219","0.01183260977268219","0.010493790730834007","0.010493790730834007","0.010493790730834007","0.01058962196111679","0.01058962196111679","0.01058962196111679","0.010025767609477043","0.010025767609477043","0.010025767609477043","0.011687667109072208","0.011687667109072208","0.011687667109072208"
"39825","0.009759891778230667","0.009759891778230667","0.009759891778230667","0.01182820275425911","0.01182820275425911","0.01182820275425911","0.010493768379092216","0.010493768379092216","0.010493768379092216","0.010585639625787735","0.010585639625787735","0.010585639625787735","0.010031599551439285","0.010031599551439285","0.010031599551439285","0.011690467596054077","0.011690467596054077","0.011690467596054077"
"39870","0.009761028923094273","0.009761028923094273","0.009761028923094273","0.011824102140963078","0.011824102140963078","0.011824102140963078","0.010491938330233097","0.010491938330233097","0.010491938330233097","0.010573203675448895","0.010573203675448895","0.010573203675448895","0.010017281398177147","0.010017281398177147","0.010017281398177147","0.011687936261296272","0.011687936261296272","0.011687936261296272"
"39915","0.009768678806722164","0.009768678806722164","0.009768678806722164","0.011828522197902203","0.011828522197902203","0.011828522197902203","0.010493652895092964","0.010493652895092964","0.010493652895092964","0.010582447052001953","0.010582447052001953","0.010582447052001953","0.010021790862083435","0.010021790862083435","0.010021790862083435","0.01168654765933752","0.01168654765933752","0.01168654765933752"
"39960","0.009770615957677364","0.009770615957677364","0.009770615957677364","0.011833827011287212","0.011833827011287212","0.011833827011287212","0.010494465939700603","0.010494465939700603","0.010494465939700603","0.010572811588644981","0.010572811588644981","0.010572811588644981","0.010033616796135902","0.010033616796135902","0.010033616796135902","0.01168854534626007","0.01168854534626007","0.01168854534626007"
"40005","0.009776138700544834","0.009776138700544834","0.009776138700544834","0.01183950062841177","0.01183950062841177","0.01183950062841177","0.010493205860257149","0.010493205860257149","0.010493205860257149","0.010572059080004692","0.010572059080004692","0.010572059080004692","0.010045038536190987","0.010045038536190987","0.010045038536190987","0.011694236658513546","0.011694236658513546","0.011694236658513546"
"40050","0.009792244993150234","0.009792244993150234","0.009792244993150234","0.011834129691123962","0.011834129691123962","0.011834129691123962","0.01049209013581276","0.01049209013581276","0.01049209013581276","0.010561302304267883","0.010561302304267883","0.010561302304267883","0.010037975385785103","0.010037975385785103","0.010037975385785103","0.011693831533193588","0.011693831533193588","0.011693831533193588"
"40095","0.009795814752578735","0.009795814752578735","0.009795814752578735","0.01182897761464119","0.01182897761464119","0.01182897761464119","0.010490125976502895","0.010490125976502895","0.010490125976502895","0.01056329719722271","0.01056329719722271","0.01056329719722271","0.010040382854640484","0.010040382854640484","0.010040382854640484","0.011693921871483326","0.011693921871483326","0.011693921871483326"
"40140","0.009798998013138771","0.009798998013138771","0.009798998013138771","0.011811804957687855","0.011811804957687855","0.011811804957687855","0.010489833541214466","0.010489833541214466","0.010489833541214466","0.010552811436355114","0.010552811436355114","0.010552811436355114","0.010055214166641235","0.010055214166641235","0.010055214166641235","0.011695798486471176","0.011695798486471176","0.011695798486471176"
"40185","0.009787695482373238","0.009787695482373238","0.009787695482373238","0.01180759072303772","0.01180759072303772","0.01180759072303772","0.010492647998034954","0.010492647998034954","0.010492647998034954","0.01055687665939331","0.01055687665939331","0.01055687665939331","0.010062385350465775","0.010062385350465775","0.010062385350465775","0.011699833907186985","0.011699833907186985","0.011699833907186985"
"40230","0.009779820218682289","0.009779820218682289","0.009779820218682289","0.011802885681390762","0.011802885681390762","0.011802885681390762","0.010495024733245373","0.010495024733245373","0.010495024733245373","0.010560424067080021","0.010560424067080021","0.010560424067080021","0.010067085735499859","0.010067085735499859","0.010067085735499859","0.01170128583908081","0.01170128583908081","0.01170128583908081"
"40275","0.009776430204510689","0.009776430204510689","0.009776430204510689","0.011787794530391693","0.011787794530391693","0.011787794530391693","0.01049378514289856","0.01049378514289856","0.01049378514289856","0.010557040572166443","0.010557040572166443","0.010557040572166443","0.01007405947893858","0.01007405947893858","0.01007405947893858","0.011696181260049343","0.011696181260049343","0.011696181260049343"
"40320","0.009775592014193535","0.009775592014193535","0.009775592014193535","0.01179300993680954","0.01179300993680954","0.01179300993680954","0.010496200993657112","0.010496200993657112","0.010496200993657112","0.01055179350078106","0.01055179350078106","0.01055179350078106","0.010071725584566593","0.010071725584566593","0.010071725584566593","0.011695049703121185","0.011695049703121185","0.011695049703121185"
"40365","0.00977287907153368","0.00977287907153368","0.00977287907153368","0.011787746101617813","0.011787746101617813","0.011787746101617813","0.010495220310986042","0.010495220310986042","0.010495220310986042","0.010541977360844612","0.010541977360844612","0.010541977360844612","0.010059790685772896","0.010059790685772896","0.010059790685772896","0.01169405598193407","0.01169405598193407","0.01169405598193407"
"40410","0.009770624339580536","0.009770624339580536","0.009770624339580536","0.011783801950514317","0.011783801950514317","0.011783801950514317","0.010497105307877064","0.010497105307877064","0.010497105307877064","0.010549113154411316","0.010549113154411316","0.010549113154411316","0.01006004773080349","0.01006004773080349","0.01006004773080349","0.011690814979374409","0.011690814979374409","0.011690814979374409"
"40455","0.009781119413673878","0.009781119413673878","0.009781119413673878","0.011785428039729595","0.011785428039729595","0.011785428039729595","0.010493440553545952","0.010493440553545952","0.010493440553545952","0.01055130921304226","0.01055130921304226","0.01055130921304226","0.010052268393337727","0.010052268393337727","0.010052268393337727","0.011694111861288548","0.011694111861288548","0.011694111861288548"
"40500","0.009783899411559105","0.009783899411559105","0.009783899411559105","0.011782967485487461","0.011782967485487461","0.011782967485487461","0.010488451458513737","0.010488451458513737","0.010488451458513737","0.010537208989262581","0.010537208989262581","0.010537208989262581","0.01004293654114008","0.01004293654114008","0.01004293654114008","0.011694044806063175","0.011694044806063175","0.011694044806063175"
"40545","0.00978769175708294","0.00978769175708294","0.00978769175708294","0.011779633350670338","0.011779633350670338","0.011779633350670338","0.010488267987966537","0.010488267987966537","0.010488267987966537","0.010522738099098206","0.010522738099098206","0.010522738099098206","0.010050700977444649","0.010050700977444649","0.010050700977444649","0.011693648062646389","0.011693648062646389","0.011693648062646389"
"40590","0.009784308262169361","0.009784308262169361","0.009784308262169361","0.011776728555560112","0.011776728555560112","0.011776728555560112","0.010488537140190601","0.010488537140190601","0.010488537140190601","0.010516089387238026","0.010516089387238026","0.010516089387238026","0.010060552507638931","0.010060552507638931","0.010060552507638931","0.011692452244460583","0.011692452244460583","0.011692452244460583"
"40635","0.009797269478440285","0.009797269478440285","0.009797269478440285","0.011772453784942627","0.011772453784942627","0.011772453784942627","0.01049097627401352","0.01049097627401352","0.01049097627401352","0.010508103296160698","0.010508103296160698","0.010508103296160698","0.010059813968837261","0.010059813968837261","0.010059813968837261","0.011697199195623398","0.011697199195623398","0.011697199195623398"
"40680","0.009808319620788097","0.009808319620788097","0.009808319620788097","0.011763310059905052","0.011763310059905052","0.011763310059905052","0.010490206070244312","0.010490206070244312","0.010490206070244312","0.0105004096403718","0.0105004096403718","0.0105004096403718","0.01006613951176405","0.01006613951176405","0.01006613951176405","0.011700503528118134","0.011700503528118134","0.011700503528118134"
"40725","0.00980441365391016","0.00980441365391016","0.00980441365391016","0.011763779446482658","0.011763779446482658","0.011763779446482658","0.010484193451702595","0.010484193451702595","0.010484193451702595","0.0105073731392622","0.0105073731392622","0.0105073731392622","0.01007747370749712","0.01007747370749712","0.01007747370749712","0.011701189912855625","0.011701189912855625","0.011701189912855625"
"40770","0.009808686561882496","0.009808686561882496","0.009808686561882496","0.011769164353609085","0.011769164353609085","0.011769164353609085","0.010481970384716988","0.010481970384716988","0.010481970384716988","0.01050532329827547","0.01050532329827547","0.01050532329827547","0.010069653391838074","0.010069653391838074","0.010069653391838074","0.01170249655842781","0.01170249655842781","0.01170249655842781"
"40815","0.009801986627280712","0.009801986627280712","0.009801986627280712","0.011778656393289566","0.011778656393289566","0.011778656393289566","0.01048404909670353","0.01048404909670353","0.01048404909670353","0.01051231101155281","0.01051231101155281","0.01051231101155281","0.010068382136523724","0.010068382136523724","0.010068382136523724","0.011700103059411049","0.011700103059411049","0.011700103059411049"
"40860","0.009796714410185814","0.009796714410185814","0.009796714410185814","0.011759672313928604","0.011759672313928604","0.011759672313928604","0.01048196665942669","0.01048196665942669","0.01048196665942669","0.010503491386771202","0.010503491386771202","0.010503491386771202","0.010052226483821869","0.010052226483821869","0.010052226483821869","0.01170114241540432","0.01170114241540432","0.01170114241540432"
"40905","0.009788145311176777","0.009788145311176777","0.009788145311176777","0.011753314174711704","0.011753314174711704","0.011753314174711704","0.010481218807399273","0.010481218807399273","0.010481218807399273","0.01050607394427061","0.01050607394427061","0.01050607394427061","0.010054108686745167","0.010054108686745167","0.010054108686745167","0.011701283045113087","0.011701283045113087","0.011701283045113087"
"40950","0.009787806309759617","0.009787806309759617","0.009787806309759617","0.011748496443033218","0.011748496443033218","0.011748496443033218","0.010486233979463577","0.010486233979463577","0.010486233979463577","0.010514996014535427","0.010514996014535427","0.010514996014535427","0.010051021352410316","0.010051021352410316","0.010051021352410316","0.011699873954057693","0.011699873954057693","0.011699873954057693"
"40995","0.009783482179045677","0.009783482179045677","0.009783482179045677","0.011746076866984367","0.011746076866984367","0.011746076866984367","0.010483818128705025","0.010483818128705025","0.010483818128705025","0.010504447855055332","0.010504447855055332","0.010504447855055332","0.010048279538750648","0.010048279538750648","0.010048279538750648","0.011701563373208046","0.011701563373208046","0.011701563373208046"
"41040","0.00977623462677002","0.00977623462677002","0.00977623462677002","0.011742118746042252","0.011742118746042252","0.011742118746042252","0.010483393445611","0.010483393445611","0.010483393445611","0.010502464137971401","0.010502464137971401","0.010502464137971401","0.010056653060019016","0.010056653060019016","0.010056653060019016","0.011700729839503765","0.011700729839503765","0.011700729839503765"
"41085","0.009770961478352547","0.009770961478352547","0.009770961478352547","0.011742934584617615","0.011742934584617615","0.011742934584617615","0.010479099117219448","0.010479099117219448","0.010479099117219448","0.010501048527657986","0.010501048527657986","0.010501048527657986","0.010049068368971348","0.010049068368971348","0.010049068368971348","0.011699975468218327","0.011699975468218327","0.011699975468218327"
"41130","0.009773297235369682","0.009773297235369682","0.009773297235369682","0.011751551181077957","0.011751551181077957","0.011751551181077957","0.010481948964297771","0.010481948964297771","0.010481948964297771","0.010507083497941494","0.010507083497941494","0.010507083497941494","0.010044979862868786","0.010044979862868786","0.010044979862868786","0.011702251620590687","0.011702251620590687","0.011702251620590687"
"41175","0.009781289845705032","0.009781289845705032","0.009781289845705032","0.011760306544601917","0.011760306544601917","0.011760306544601917","0.01048299390822649","0.01048299390822649","0.01048299390822649","0.010500979609787464","0.010500979609787464","0.010500979609787464","0.010043075308203697","0.010043075308203697","0.010043075308203697","0.011702300980687141","0.011702300980687141","0.011702300980687141"
"41220","0.00978085771203041","0.00978085771203041","0.00978085771203041","0.011769840493798256","0.011769840493798256","0.011769840493798256","0.010481064207851887","0.010481064207851887","0.010481064207851887","0.010505979880690575","0.010505979880690575","0.010505979880690575","0.0100374361500144","0.0100374361500144","0.0100374361500144","0.011705511249601841","0.011705511249601841","0.011705511249601841"
"41265","0.009784182533621788","0.009784182533621788","0.009784182533621788","0.011757034808397293","0.011757034808397293","0.011757034808397293","0.01048104278743267","0.01048104278743267","0.01048104278743267","0.01051082368940115","0.01051082368940115","0.01051082368940115","0.010038146749138832","0.010038146749138832","0.010038146749138832","0.011706573888659477","0.011706573888659477","0.011706573888659477"
"41310","0.009788059629499912","0.009788059629499912","0.009788059629499912","0.011763572692871094","0.011763572692871094","0.011763572692871094","0.010480605065822601","0.010480605065822601","0.010480605065822601","0.01052268035709858","0.01052268035709858","0.01052268035709858","0.01004121359437704","0.01004121359437704","0.01004121359437704","0.011708710342645645","0.011708710342645645","0.011708710342645645"
