"Step","4ojp66b1-114 - val/force_mae","4ojp66b1-114 - val/force_mae__MIN","4ojp66b1-114 - val/force_mae__MAX","k0vm6p66-114 - val/force_mae","k0vm6p66-114 - val/force_mae__MIN","k0vm6p66-114 - val/force_mae__MAX","bzebif6e-113 - val/force_mae","bzebif6e-113 - val/force_mae__MIN","bzebif6e-113 - val/force_mae__MAX","lv2prrgk-112 - val/force_mae","lv2prrgk-112 - val/force_mae__MIN","lv2prrgk-112 - val/force_mae__MAX","6gk9uial-111 - val/force_mae","6gk9uial-111 - val/force_mae__MIN","6gk9uial-111 - val/force_mae__MAX"
"33480","0.0102384053170681","0.0102384053170681","0.0102384053170681","0.01018719095736742","0.01018719095736742","0.01018719095736742","0.01079707220196724","0.01079707220196724","0.01079707220196724","0.0177681352943182","0.0177681352943182","0.0177681352943182","0.011754891835153103","0.011754891835153103","0.011754891835153103"
"33525","0.01023299153894186","0.01023299153894186","0.01023299153894186","0.010192785412073135","0.010192785412073135","0.010192785412073135","0.010804561898112297","0.010804561898112297","0.010804561898112297","0.017767958343029022","0.017767958343029022","0.017767958343029022","0.011751075275242329","0.011751075275242329","0.011751075275242329"
"33570","0.010224798694252968","0.010224798694252968","0.010224798694252968","0.010189924389123917","0.010189924389123917","0.010189924389123917","0.010795623995363712","0.010795623995363712","0.010795623995363712","0.017760902643203735","0.017760902643203735","0.017760902643203735","0.011747868731617928","0.011747868731617928","0.011747868731617928"
"33615","0.010219728574156761","0.010219728574156761","0.010219728574156761","0.010201593860983849","0.010201593860983849","0.010201593860983849","0.010794749483466148","0.010794749483466148","0.010794749483466148","0.01775333471596241","0.01775333471596241","0.01775333471596241","0.011749915778636932","0.011749915778636932","0.011749915778636932"
"33660","0.010214696638286114","0.010214696638286114","0.010214696638286114","0.010195525363087654","0.010195525363087654","0.010195525363087654","0.010798110626637936","0.010798110626637936","0.010798110626637936","0.01774623990058899","0.01774623990058899","0.01774623990058899","0.011745501309633255","0.011745501309633255","0.011745501309633255"
"33705","0.01020068395882845","0.01020068395882845","0.01020068395882845","0.010208776220679283","0.010208776220679283","0.010208776220679283","0.010800618678331375","0.010800618678331375","0.010800618678331375","0.01774660125374794","0.01774660125374794","0.01774660125374794","0.011737401597201824","0.011737401597201824","0.011737401597201824"
"33750","0.010199551470577717","0.010199551470577717","0.010199551470577717","0.010210243053734303","0.010210243053734303","0.010210243053734303","0.010805721394717693","0.010805721394717693","0.010805721394717693","0.017749052494764328","0.017749052494764328","0.017749052494764328","0.011735727079212666","0.011735727079212666","0.011735727079212666"
"33795","0.010196085087954998","0.010196085087954998","0.010196085087954998","0.010220370255410671","0.010220370255410671","0.010220370255410671","0.01081087812781334","0.01081087812781334","0.01081087812781334","0.0177552979439497","0.0177552979439497","0.0177552979439497","0.011732948943972588","0.011732948943972588","0.011732948943972588"
"33840","0.010191326029598713","0.010191326029598713","0.010191326029598713","0.010221476666629314","0.010221476666629314","0.010221476666629314","0.010815882124006748","0.010815882124006748","0.010815882124006748","0.01775304228067398","0.01775304228067398","0.01775304228067398","0.011725086718797684","0.011725086718797684","0.011725086718797684"
"33885","0.010190626606345177","0.010190626606345177","0.010190626606345177","0.010233255103230476","0.010233255103230476","0.010233255103230476","0.010813231579959393","0.010813231579959393","0.010813231579959393","0.017754850909113884","0.017754850909113884","0.017754850909113884","0.011723545379936695","0.011723545379936695","0.011723545379936695"
"33930","0.010195435956120491","0.010195435956120491","0.010195435956120491","0.010222552344202995","0.010222552344202995","0.010222552344202995","0.010814941488206387","0.010814941488206387","0.010814941488206387","0.017755849286913872","0.017755849286913872","0.017755849286913872","0.011727585457265377","0.011727585457265377","0.011727585457265377"
"33975","0.010190917178988457","0.010190917178988457","0.010190917178988457","0.010219641961157322","0.010219641961157322","0.010219641961157322","0.01080926600843668","0.01080926600843668","0.01080926600843668","0.01775439642369747","0.01775439642369747","0.01775439642369747","0.01173554640263319","0.01173554640263319","0.01173554640263319"
"34020","0.010185007005929947","0.010185007005929947","0.010185007005929947","0.010212734341621399","0.010212734341621399","0.010212734341621399","0.010808084160089493","0.010808084160089493","0.010808084160089493","0.017763199284672737","0.017763199284672737","0.017763199284672737","0.011732361279428005","0.011732361279428005","0.011732361279428005"
"34065","0.01019157376140356","0.01019157376140356","0.01019157376140356","0.010210532695055008","0.010210532695055008","0.010210532695055008","0.010804706253111362","0.010804706253111362","0.010804706253111362","0.01777288131415844","0.01777288131415844","0.01777288131415844","0.01173339132219553","0.01173339132219553","0.01173339132219553"
"34110","0.010191352106630802","0.010191352106630802","0.010191352106630802","0.010204044170677662","0.010204044170677662","0.010204044170677662","0.010801608674228191","0.010801608674228191","0.010801608674228191","0.017768437042832375","0.017768437042832375","0.017768437042832375","0.011739257723093033","0.011739257723093033","0.011739257723093033"
"34155","0.010195156559348106","0.010195156559348106","0.010195156559348106","0.01018342562019825","0.01018342562019825","0.01018342562019825","0.010799434036016464","0.010799434036016464","0.010799434036016464","0.017778420820832253","0.017778420820832253","0.017778420820832253","0.011743134818971157","0.011743134818971157","0.011743134818971157"
"34200","0.010194974951446056","0.010194974951446056","0.010194974951446056","0.010176973417401314","0.010176973417401314","0.010176973417401314","0.010800983756780624","0.010800983756780624","0.010800983756780624","0.01777304895222187","0.01777304895222187","0.01777304895222187","0.011746854521334171","0.011746854521334171","0.011746854521334171"
"34245","0.010204082354903221","0.010204082354903221","0.010204082354903221","0.010182587429881096","0.010182587429881096","0.010182587429881096","0.010796939954161644","0.010796939954161644","0.010796939954161644","0.017768390476703644","0.017768390476703644","0.017768390476703644","0.011747071519494057","0.011747071519494057","0.011747071519494057"
"34290","0.010206875391304493","0.010206875391304493","0.010206875391304493","0.010195977054536343","0.010195977054536343","0.010195977054536343","0.010796530172228813","0.010796530172228813","0.010796530172228813","0.017761358991265297","0.017761358991265297","0.017761358991265297","0.011750184930860996","0.011750184930860996","0.011750184930860996"
"34335","0.010205185040831566","0.010205185040831566","0.010205185040831566","0.010194630362093449","0.010194630362093449","0.010194630362093449","0.010792131535708904","0.010792131535708904","0.010792131535708904","0.017758723348379135","0.017758723348379135","0.017758723348379135","0.011759954504668713","0.011759954504668713","0.011759954504668713"
"34380","0.010209518484771252","0.010209518484771252","0.010209518484771252","0.01019555889070034","0.01019555889070034","0.01019555889070034","0.010794860310852528","0.010794860310852528","0.010794860310852528","0.017763474956154823","0.017763474956154823","0.017763474956154823","0.011758346110582352","0.011758346110582352","0.011758346110582352"
"34425","0.010203647427260876","0.010203647427260876","0.010203647427260876","0.01019965298473835","0.01019965298473835","0.01019965298473835","0.010792765766382217","0.010792765766382217","0.010792765766382217","0.01777230203151703","0.01777230203151703","0.01777230203151703","0.01176635641604662","0.01176635641604662","0.01176635641604662"
"34470","0.010195797309279442","0.010195797309279442","0.010195797309279442","0.010194988921284676","0.010194988921284676","0.010194988921284676","0.010784151032567024","0.010784151032567024","0.010784151032567024","0.01776161603629589","0.01776161603629589","0.01776161603629589","0.011763433925807476","0.011763433925807476","0.011763433925807476"
"34515","0.010213148780167103","0.010213148780167103","0.010213148780167103","0.010189729742705822","0.010189729742705822","0.010189729742705822","0.01077800802886486","0.01077800802886486","0.01077800802886486","0.01776198111474514","0.01776198111474514","0.01776198111474514","0.011762402951717377","0.011762402951717377","0.011762402951717377"
"34560","0.010214211419224739","0.010214211419224739","0.010214211419224739","0.010183727368712425","0.010183727368712425","0.010183727368712425","0.010775832459330559","0.010775832459330559","0.010775832459330559","0.017763813957571983","0.017763813957571983","0.017763813957571983","0.011761849746108055","0.011761849746108055","0.011761849746108055"
"34605","0.010209948755800724","0.010209948755800724","0.010209948755800724","0.010174048133194447","0.010174048133194447","0.010174048133194447","0.010775930248200893","0.010775930248200893","0.010775930248200893","0.017771149054169655","0.017771149054169655","0.017771149054169655","0.011757482774555683","0.011757482774555683","0.011757482774555683"
"34650","0.010214230045676231","0.010214230045676231","0.010214230045676231","0.010188605636358261","0.010188605636358261","0.010188605636358261","0.010773868300020695","0.010773868300020695","0.010773868300020695","0.017772581428289413","0.017772581428289413","0.017772581428289413","0.011755643412470818","0.011755643412470818","0.011755643412470818"
"34695","0.010221568867564201","0.010221568867564201","0.010221568867564201","0.01018670853227377","0.01018670853227377","0.01018670853227377","0.010779576376080513","0.010779576376080513","0.010779576376080513","0.01776895672082901","0.01776895672082901","0.01776895672082901","0.011751343496143818","0.011751343496143818","0.011751343496143818"
"34740","0.010214385576546192","0.010214385576546192","0.010214385576546192","0.01018458604812622","0.01018458604812622","0.01018458604812622","0.01078083273023367","0.01078083273023367","0.01078083273023367","0.01776736043393612","0.01776736043393612","0.01776736043393612","0.011754513718187809","0.011754513718187809","0.011754513718187809"
"34785","0.01018587313592434","0.01018587313592434","0.01018587313592434","0.01018002163618803","0.01018002163618803","0.01018002163618803","0.010787112638354301","0.010787112638354301","0.010787112638354301","0.017765622586011887","0.017765622586011887","0.017765622586011887","0.011750907637178898","0.011750907637178898","0.011750907637178898"
"34830","0.010182062163949013","0.010182062163949013","0.010182062163949013","0.010173050686717033","0.010173050686717033","0.010173050686717033","0.010789434425532818","0.010789434425532818","0.010789434425532818","0.01776820421218872","0.01776820421218872","0.01776820421218872","0.011742661707103252","0.011742661707103252","0.011742661707103252"
"34875","0.010186221450567245","0.010186221450567245","0.010186221450567245","0.010169032961130142","0.010169032961130142","0.010169032961130142","0.010785908438265324","0.010785908438265324","0.010785908438265324","0.017766866832971573","0.017766866832971573","0.017766866832971573","0.011739096604287624","0.011739096604287624","0.011739096604287624"
"34920","0.010186400264501572","0.010186400264501572","0.010186400264501572","0.010165145620703697","0.010165145620703697","0.010165145620703697","0.010777679271996021","0.010777679271996021","0.010777679271996021","0.017760327085852623","0.017760327085852623","0.017760327085852623","0.011737854219973087","0.011737854219973087","0.011737854219973087"
"34965","0.01018230989575386","0.01018230989575386","0.01018230989575386","0.010164552368223667","0.010164552368223667","0.010164552368223667","0.010776149109005928","0.010776149109005928","0.010776149109005928","0.01776108518242836","0.01776108518242836","0.01776108518242836","0.011731740087270737","0.011731740087270737","0.011731740087270737"
"35010","0.010182585567235947","0.010182585567235947","0.010182585567235947","0.010169235058128834","0.010169235058128834","0.010169235058128834","0.010775839909911156","0.010775839909911156","0.010775839909911156","0.01776023767888546","0.01776023767888546","0.01776023767888546","0.011739986017346382","0.011739986017346382","0.011739986017346382"
"35055","0.010190687142312527","0.010190687142312527","0.010190687142312527","0.01016269065439701","0.01016269065439701","0.01016269065439701","0.010769636370241642","0.010769636370241642","0.010769636370241642","0.017767062410712242","0.017767062410712242","0.017767062410712242","0.011739787645637989","0.011739787645637989","0.011739787645637989"
"35100","0.01017816737294197","0.01017816737294197","0.01017816737294197","0.010168802924454212","0.010168802924454212","0.010168802924454212","0.010771270841360092","0.010771270841360092","0.010771270841360092","0.017768776044249535","0.017768776044249535","0.017768776044249535","0.011737224645912647","0.011737224645912647","0.011737224645912647"
"35145","0.010183736681938171","0.010183736681938171","0.010183736681938171","0.010164988227188587","0.010164988227188587","0.010164988227188587","0.010764162056148052","0.010764162056148052","0.010764162056148052","0.01777198538184166","0.01777198538184166","0.01777198538184166","0.011736656539142132","0.011736656539142132","0.011736656539142132"
"35190","0.01019106525927782","0.01019106525927782","0.01019106525927782","0.010164807550609112","0.010164807550609112","0.010164807550609112","0.010761897079646587","0.010761897079646587","0.010761897079646587","0.017761485651135445","0.017761485651135445","0.017761485651135445","0.011733886785805225","0.011733886785805225","0.011733886785805225"
"35235","0.010194220580160618","0.010194220580160618","0.010194220580160618","0.010154427029192448","0.010154427029192448","0.010154427029192448","0.01076705101877451","0.01076705101877451","0.01076705101877451","0.017763333395123482","0.017763333395123482","0.017763333395123482","0.011734695173799992","0.011734695173799992","0.011734695173799992"
"35280","0.010190007276833057","0.010190007276833057","0.010190007276833057","0.010151532478630543","0.010151532478630543","0.010151532478630543","0.010775051079690456","0.010775051079690456","0.010775051079690456","0.017763882875442505","0.017763882875442505","0.017763882875442505","0.01173250563442707","0.01173250563442707","0.01173250563442707"
"35325","0.010196653194725513","0.010196653194725513","0.010196653194725513","0.010147790424525738","0.010147790424525738","0.010147790424525738","0.010776801966130733","0.010776801966130733","0.010776801966130733","0.01776725798845291","0.01776725798845291","0.01776725798845291","0.011731116101145744","0.011731116101145744","0.011731116101145744"
"35370","0.010194341652095318","0.010194341652095318","0.010194341652095318","0.010140704922378063","0.010140704922378063","0.010140704922378063","0.010767375119030476","0.010767375119030476","0.010767375119030476","0.01777084544301033","0.01777084544301033","0.01777084544301033","0.011732996441423893","0.011732996441423893","0.011732996441423893"
"35415","0.010176311247050762","0.010176311247050762","0.010176311247050762","0.01014702208340168","0.01014702208340168","0.01014702208340168","0.010759074240922928","0.010759074240922928","0.010759074240922928","0.017774410545825958","0.017774410545825958","0.017774410545825958","0.011728500947356224","0.011728500947356224","0.011728500947356224"
"35460","0.010172205045819283","0.010172205045819283","0.010172205045819283","0.010147899389266968","0.010147899389266968","0.010147899389266968","0.010755457915365696","0.010755457915365696","0.010755457915365696","0.01777060702443123","0.01777060702443123","0.01777060702443123","0.011732075363397598","0.011732075363397598","0.011732075363397598"
"35505","0.01016851607710123","0.01016851607710123","0.01016851607710123","0.01015465334057808","0.01015465334057808","0.01015465334057808","0.010767193511128426","0.010767193511128426","0.010767193511128426","0.017769329249858856","0.017769329249858856","0.017769329249858856","0.011736301705241203","0.011736301705241203","0.011736301705241203"
"35550","0.010170605964958668","0.010170605964958668","0.010170605964958668","0.010142326354980469","0.010142326354980469","0.010142326354980469","0.010763566009700298","0.010763566009700298","0.010763566009700298","0.01776626892387867","0.01776626892387867","0.01776626892387867","0.011733515188097954","0.011733515188097954","0.011733515188097954"
"35595","0.01017068512737751","0.01017068512737751","0.01017068512737751","0.01013912633061409","0.01013912633061409","0.01013912633061409","0.010774796828627586","0.010774796828627586","0.010774796828627586","0.01776723749935627","0.01776723749935627","0.01776723749935627","0.011735888198018074","0.011735888198018074","0.011735888198018074"
"35640","0.010173099115490913","0.010173099115490913","0.010173099115490913","0.010134302079677582","0.010134302079677582","0.010134302079677582","0.010765847750008106","0.010765847750008106","0.010765847750008106","0.017770249396562576","0.017770249396562576","0.017770249396562576","0.011738318018615246","0.011738318018615246","0.011738318018615246"
"35685","0.010190559551119804","0.010190559551119804","0.010190559551119804","0.010135762393474579","0.010135762393474579","0.010135762393474579","0.010770105756819248","0.010770105756819248","0.010770105756819248","0.017768992111086845","0.017768992111086845","0.017768992111086845","0.011738096363842487","0.011738096363842487","0.011738096363842487"
"35730","0.010190937668085098","0.010190937668085098","0.010190937668085098","0.010135335847735405","0.010135335847735405","0.010135335847735405","0.01076186541467905","0.01076186541467905","0.01076186541467905","0.017765004187822342","0.017765004187822342","0.017765004187822342","0.01173932570964098","0.01173932570964098","0.01173932570964098"
"35775","0.0101811857894063","0.0101811857894063","0.0101811857894063","0.010130580514669418","0.010130580514669418","0.010130580514669418","0.010765365324914455","0.010765365324914455","0.010765365324914455","0.01776631362736225","0.01776631362736225","0.01776631362736225","0.011736382730305195","0.011736382730305195","0.011736382730305195"
"35820","0.010176477953791618","0.010176477953791618","0.010176477953791618","0.010131631046533585","0.010131631046533585","0.010131631046533585","0.0107722207903862","0.0107722207903862","0.0107722207903862","0.01776261441409588","0.01776261441409588","0.01776261441409588","0.011735952459275723","0.011735952459275723","0.011735952459275723"
"35865","0.01017041690647602","0.01017041690647602","0.01017041690647602","0.010127712041139603","0.010127712041139603","0.010127712041139603","0.010769958607852459","0.010769958607852459","0.010769958607852459","0.017757853493094444","0.017757853493094444","0.017757853493094444","0.01172847393900156","0.01172847393900156","0.01172847393900156"
"35910","0.010170736350119114","0.010170736350119114","0.010170736350119114","0.01012637373059988","0.01012637373059988","0.01012637373059988","0.01076847966760397","0.01076847966760397","0.01076847966760397","0.017757680267095566","0.017757680267095566","0.017757680267095566","0.011726375669240952","0.011726375669240952","0.011726375669240952"
"35955","0.010169758461415768","0.010169758461415768","0.010169758461415768","0.010132870636880398","0.010132870636880398","0.010132870636880398","0.010761121287941933","0.010761121287941933","0.010761121287941933","0.017763102427124977","0.017763102427124977","0.017763102427124977","0.011722882278263569","0.011722882278263569","0.011722882278263569"
"36000","0.010161934420466423","0.010161934420466423","0.010161934420466423","0.010127803310751915","0.010127803310751915","0.010127803310751915","0.010756692849099636","0.010756692849099636","0.010756692849099636","0.017758972942829132","0.017758972942829132","0.017758972942829132","0.011719239875674248","0.011719239875674248","0.011719239875674248"
"36045","0.010146938264369965","0.010146938264369965","0.010146938264369965","0.010116858407855034","0.010116858407855034","0.010116858407855034","0.010753261856734753","0.010753261856734753","0.010753261856734753","0.017764149233698845","0.017764149233698845","0.017764149233698845","0.01172343734651804","0.01172343734651804","0.01172343734651804"
"36090","0.010146703571081161","0.010146703571081161","0.010146703571081161","0.01011289656162262","0.01011289656162262","0.01011289656162262","0.010761706158518791","0.010761706158518791","0.010761706158518791","0.017765240743756294","0.017765240743756294","0.017765240743756294","0.01172699686139822","0.01172699686139822","0.01172699686139822"
"36135","0.010152816772460938","0.010152816772460938","0.010152816772460938","0.0101074343547225","0.0101074343547225","0.0101074343547225","0.010768975131213665","0.010768975131213665","0.010768975131213665","0.017764674499630928","0.017764674499630928","0.017764674499630928","0.011723654344677925","0.011723654344677925","0.011723654344677925"
"36180","0.010144012980163097","0.010144012980163097","0.010144012980163097","0.010118537582457066","0.010118537582457066","0.010118537582457066","0.010769226588308811","0.010769226588308811","0.010769226588308811","0.017765304073691368","0.017765304073691368","0.017765304073691368","0.011717882007360458","0.011717882007360458","0.011717882007360458"
"36225","0.010140479542315006","0.010140479542315006","0.010140479542315006","0.0101086450740695","0.0101086450740695","0.0101086450740695","0.010772119276225567","0.010772119276225567","0.010772119276225567","0.017763128504157066","0.017763128504157066","0.017763128504157066","0.011720484122633934","0.011720484122633934","0.011720484122633934"
"36270","0.01013872865587473","0.01013872865587473","0.01013872865587473","0.010101471096277237","0.010101471096277237","0.010101471096277237","0.01076953113079071","0.01076953113079071","0.01076953113079071","0.017759982496500015","0.017759982496500015","0.017759982496500015","0.011719712987542152","0.011719712987542152","0.011719712987542152"
"36315","0.010147416032850742","0.010147416032850742","0.010147416032850742","0.010080751962959766","0.010080751962959766","0.010080751962959766","0.010767444968223572","0.010767444968223572","0.010767444968223572","0.017754370346665382","0.017754370346665382","0.017754370346665382","0.01172416377812624","0.01172416377812624","0.01172416377812624"
"36360","0.010142126120626926","0.010142126120626926","0.010142126120626926","0.01009354554116726","0.01009354554116726","0.01009354554116726","0.010774652473628521","0.010774652473628521","0.010774652473628521","0.01775726117193699","0.01775726117193699","0.01775726117193699","0.01171949878334999","0.01171949878334999","0.01171949878334999"
"36405","0.010145251639187336","0.010145251639187336","0.010145251639187336","0.010113388299942017","0.010113388299942017","0.010113388299942017","0.010766698978841305","0.010766698978841305","0.010766698978841305","0.017755085602402687","0.017755085602402687","0.017755085602402687","0.011717225424945354","0.011717225424945354","0.011717225424945354"
"36450","0.01014762930572033","0.01014762930572033","0.01014762930572033","0.010114550590515137","0.010114550590515137","0.010114550590515137","0.010769828222692013","0.010769828222692013","0.010769828222692013","0.01775047741830349","0.01775047741830349","0.01775047741830349","0.011712867766618729","0.011712867766618729","0.011712867766618729"
"36495","0.010143391788005829","0.010143391788005829","0.010143391788005829","0.010122658684849739","0.010122658684849739","0.010122658684849739","0.010767577216029167","0.010767577216029167","0.010767577216029167","0.01774800568819046","0.01774800568819046","0.01774800568819046","0.011708271689713001","0.011708271689713001","0.011708271689713001"
"36540","0.010130457580089569","0.010130457580089569","0.010130457580089569","0.010107118636369705","0.010107118636369705","0.010107118636369705","0.010763514786958694","0.010763514786958694","0.010763514786958694","0.01775027997791767","0.01775027997791767","0.01775027997791767","0.011714170686900616","0.011714170686900616","0.011714170686900616"
"36585","0.010122956708073616","0.010122956708073616","0.010122956708073616","0.010093187913298607","0.010093187913298607","0.010093187913298607","0.01076288428157568","0.01076288428157568","0.01076288428157568","0.017749328166246414","0.017749328166246414","0.017749328166246414","0.011723892763257027","0.011723892763257027","0.011723892763257027"
"36630","0.01012513879686594","0.01012513879686594","0.01012513879686594","0.010078891180455685","0.010078891180455685","0.010078891180455685","0.010759715922176838","0.010759715922176838","0.010759715922176838","0.017748277634382248","0.017748277634382248","0.017748277634382248","0.011727373115718365","0.011727373115718365","0.011727373115718365"
"36675","0.010121261700987816","0.010121261700987816","0.010121261700987816","0.01009052712470293","0.01009052712470293","0.01009052712470293","0.01075650192797184","0.01075650192797184","0.01075650192797184","0.01774570345878601","0.01774570345878601","0.01774570345878601","0.011728265322744846","0.011728265322744846","0.011728265322744846"
"36720","0.010127459652721882","0.010127459652721882","0.010127459652721882","0.010095619596540928","0.010095619596540928","0.010095619596540928","0.01075725071132183","0.01075725071132183","0.01075725071132183","0.01774176023900509","0.01774176023900509","0.01774176023900509","0.011726662516593933","0.011726662516593933","0.011726662516593933"
"36765","0.010126343928277493","0.010126343928277493","0.010126343928277493","0.010095035657286644","0.010095035657286644","0.010095035657286644","0.010761210694909096","0.010761210694909096","0.010761210694909096","0.01774447411298752","0.01774447411298752","0.01774447411298752","0.011727964505553246","0.011727964505553246","0.011727964505553246"
"36810","0.010129673406481743","0.010129673406481743","0.010129673406481743","0.01007990725338459","0.01007990725338459","0.01007990725338459","0.010766880586743355","0.010766880586743355","0.010766880586743355","0.017745690420269966","0.017745690420269966","0.017745690420269966","0.011726001277565956","0.011726001277565956","0.011726001277565956"
"36855","0.010126812383532524","0.010126812383532524","0.010126812383532524","0.010073032230138779","0.010073032230138779","0.010073032230138779","0.010762233287096024","0.010762233287096024","0.010762233287096024","0.017743267118930817","0.017743267118930817","0.017743267118930817","0.011728045530617237","0.011728045530617237","0.011728045530617237"
"36900","0.01012788899242878","0.01012788899242878","0.01012788899242878","0.010068089701235294","0.010068089701235294","0.010068089701235294","0.010756189934909344","0.010756189934909344","0.010756189934909344","0.017745785415172577","0.017745785415172577","0.017745785415172577","0.011725968681275845","0.011725968681275845","0.011725968681275845"
"36945","0.010127460584044456","0.010127460584044456","0.010127460584044456","0.010055954568088055","0.010055954568088055","0.010055954568088055","0.01075632032006979","0.01075632032006979","0.01075632032006979","0.01775164157152176","0.01775164157152176","0.01775164157152176","0.011718896217644215","0.011718896217644215","0.011718896217644215"
"36990","0.010131726041436195","0.010131726041436195","0.010131726041436195","0.01005592942237854","0.01005592942237854","0.01005592942237854","0.0107522988691926","0.0107522988691926","0.0107522988691926","0.017750326544046402","0.017750326544046402","0.017750326544046402","0.011722722090780735","0.011722722090780735","0.011722722090780735"
"37035","0.010111494921147823","0.010111494921147823","0.010111494921147823","0.010051799938082695","0.010051799938082695","0.010051799938082695","0.010748055763542652","0.010748055763542652","0.010748055763542652","0.017750052735209465","0.017750052735209465","0.017750052735209465","0.011720109730958939","0.011720109730958939","0.011720109730958939"
"37080","0.010110562667250633","0.010110562667250633","0.010110562667250633","0.010043695569038391","0.010043695569038391","0.010043695569038391","0.01074893493205309","0.01074893493205309","0.01074893493205309","0.017748087644577026","0.017748087644577026","0.017748087644577026","0.011715259402990341","0.011715259402990341","0.011715259402990341"
"37125","0.01010197214782238","0.01010197214782238","0.01010197214782238","0.010046768002212048","0.010046768002212048","0.010046768002212048","0.010751530528068542","0.010751530528068542","0.010751530528068542","0.017749173566699028","0.017749173566699028","0.017749173566699028","0.011720369569957256","0.011720369569957256","0.011720369569957256"
"37170","0.010097255930304527","0.010097255930304527","0.010097255930304527","0.010043182410299778","0.010043182410299778","0.010043182410299778","0.010741114616394043","0.010741114616394043","0.010741114616394043","0.017750833183526993","0.017750833183526993","0.017750833183526993","0.011721470393240452","0.011721470393240452","0.011721470393240452"
"37215","0.010096566751599312","0.010096566751599312","0.010096566751599312","0.010046759620308876","0.010046759620308876","0.010046759620308876","0.010735912248492241","0.010735912248492241","0.010735912248492241","0.017747512087225914","0.017747512087225914","0.017747512087225914","0.011722611263394356","0.011722611263394356","0.011722611263394356"
"37260","0.01009570062160492","0.01009570062160492","0.01009570062160492","0.010044349357485771","0.010044349357485771","0.010044349357485771","0.010735033079981804","0.010735033079981804","0.010735033079981804","0.017748696729540825","0.017748696729540825","0.017748696729540825","0.011720580980181694","0.011720580980181694","0.011720580980181694"
"37305","0.010082671418786049","0.010082671418786049","0.010082671418786049","0.010043831542134285","0.010043831542134285","0.010043831542134285","0.010735629126429558","0.010735629126429558","0.010735629126429558","0.017749369144439697","0.017749369144439697","0.017749369144439697","0.011719648726284504","0.011719648726284504","0.011719648726284504"
"37350","0.01008223369717598","0.01008223369717598","0.01008223369717598","0.010051126591861248","0.010051126591861248","0.010051126591861248","0.010727317072451115","0.010727317072451115","0.010727317072451115","0.01774628274142742","0.01774628274142742","0.01774628274142742","0.011726435273885727","0.011726435273885727","0.011726435273885727"
"37395","0.010082988068461418","0.010082988068461418","0.010082988068461418","0.010056593455374241","0.010056593455374241","0.010056593455374241","0.010725175030529499","0.010725175030529499","0.010725175030529499","0.017743276432156563","0.017743276432156563","0.017743276432156563","0.011731262318789959","0.011731262318789959","0.011731262318789959"
"37440","0.010079015046358109","0.010079015046358109","0.010079015046358109","0.010067030787467957","0.010067030787467957","0.010067030787467957","0.01072673499584198","0.01072673499584198","0.01072673499584198","0.01774418354034424","0.01774418354034424","0.01774418354034424","0.011731050908565521","0.011731050908565521","0.011731050908565521"
"37485","0.010086281225085258","0.010086281225085258","0.010086281225085258","0.01006740890443325","0.01006740890443325","0.01006740890443325","0.010723551735281944","0.010723551735281944","0.010723551735281944","0.01774710975587368","0.01774710975587368","0.01774710975587368","0.011724993586540222","0.011724993586540222","0.011724993586540222"
"37530","0.01008250005543232","0.01008250005543232","0.01008250005543232","0.010067624971270561","0.010067624971270561","0.010067624971270561","0.010733667761087418","0.010733667761087418","0.010733667761087418","0.017747312784194946","0.017747312784194946","0.017747312784194946","0.011721617542207241","0.011721617542207241","0.011721617542207241"
"37575","0.010074200108647346","0.010074200108647346","0.010074200108647346","0.010083931498229504","0.010083931498229504","0.010083931498229504","0.010730896145105362","0.010730896145105362","0.010730896145105362","0.0177520290017128","0.0177520290017128","0.0177520290017128","0.011720032431185246","0.011720032431185246","0.011720032431185246"
"37620","0.010063547641038895","0.010063547641038895","0.010063547641038895","0.010087594389915466","0.010087594389915466","0.010087594389915466","0.010728921741247177","0.010728921741247177","0.010728921741247177","0.017753927037119865","0.017753927037119865","0.017753927037119865","0.011723482050001621","0.011723482050001621","0.011723482050001621"
"37665","0.010051562450826168","0.010051562450826168","0.010051562450826168","0.01007311325520277","0.01007311325520277","0.01007311325520277","0.010725438594818115","0.010725438594818115","0.010725438594818115","0.017750587314367294","0.017750587314367294","0.017750587314367294","0.011727441102266312","0.011727441102266312","0.011727441102266312"
"37710","0.010052410885691643","0.010052410885691643","0.010052410885691643","0.010072654113173485","0.010072654113173485","0.010072654113173485","0.010724613443017006","0.010724613443017006","0.010724613443017006","0.01774739660322666","0.01774739660322666","0.01774739660322666","0.01172441802918911","0.01172441802918911","0.01172441802918911"
"37755","0.010034849867224693","0.010034849867224693","0.010034849867224693","0.010080275125801563","0.010080275125801563","0.010080275125801563","0.010716976597905159","0.010716976597905159","0.010716976597905159","0.01774534024298191","0.01774534024298191","0.01774534024298191","0.011723697185516357","0.011723697185516357","0.011723697185516357"
"37800","0.010051939636468887","0.010051939636468887","0.010051939636468887","0.010074897669255733","0.010074897669255733","0.010074897669255733","0.010723507031798363","0.010723507031798363","0.010723507031798363","0.01774408295750618","0.01774408295750618","0.01774408295750618","0.011720816604793072","0.011720816604793072","0.011720816604793072"
