"Step","4ojp66b1-114 - val/energy_mae_per_atom","4ojp66b1-114 - val/energy_mae_per_atom__MIN","4ojp66b1-114 - val/energy_mae_per_atom__MAX","k0vm6p66-114 - val/energy_mae_per_atom","k0vm6p66-114 - val/energy_mae_per_atom__MIN","k0vm6p66-114 - val/energy_mae_per_atom__MAX","bzebif6e-113 - val/energy_mae_per_atom","bzebif6e-113 - val/energy_mae_per_atom__MIN","bzebif6e-113 - val/energy_mae_per_atom__MAX","lv2prrgk-112 - val/energy_mae_per_atom","lv2prrgk-112 - val/energy_mae_per_atom__MIN","lv2prrgk-112 - val/energy_mae_per_atom__MAX","6gk9uial-111 - val/energy_mae_per_atom","6gk9uial-111 - val/energy_mae_per_atom__MIN","6gk9uial-111 - val/energy_mae_per_atom__MAX"
"29835","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.10710815340280533","0.10710815340280533","0.10710815340280533","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.0002490234328433871","0.0002490234328433871","0.0002490234328433871"
"29880","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.10694701969623566","0.10694701969623566","0.10694701969623566","0.00021728515275754035","0.00021728515275754035","0.00021728515275754035","0.0002624511544127017","0.0002624511544127017","0.0002624511544127017"
"29925","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.10687866061925888","0.10687866061925888","0.10687866061925888","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573"
"29970","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807","0.0002685546933207661","0.0002685546933207661","0.0002685546933207661","0.10681640356779099","0.10681640356779099","0.10681640356779099","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807"
"30015","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678","0.1069653332233429","0.1069653332233429","0.1069653332233429","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678"
"30060","0.00016235350631177425","0.00016235350631177425","0.00016235350631177425","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573","0.10687621682882309","0.10687621682882309","0.10687621682882309","0.000213623046875","0.000213623046875","0.000213623046875","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305"
"30105","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.10670775920152664","0.10670775920152664","0.10670775920152664","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052"
"30150","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.10663696378469467","0.10663696378469467","0.10663696378469467","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983"
"30195","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.10655394941568375","0.10655394941568375","0.10655394941568375","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104"
"30240","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00026611328939907253","0.00026611328939907253","0.00026611328939907253","0.10651122778654099","0.10651122778654099","0.10651122778654099","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017"
"30285","0.00017333983851131052","0.00017333983851131052","0.00017333983851131052","0.0002624511544127017","0.0002624511544127017","0.0002624511544127017","0.10652831941843033","0.10652831941843033","0.10652831941843033","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764"
"30330","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.1063525378704071","0.1063525378704071","0.1063525378704071","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086"
"30375","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.1062634289264679","0.1062634289264679","0.1062634289264679","0.00022705078299622983","0.00022705078299622983","0.00022705078299622983","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965"
"30420","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.0002490234328433871","0.0002490234328433871","0.0002490234328433871","0.10627929121255875","0.10627929121255875","0.10627929121255875","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644"
"30465","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.000244140625","0.000244140625","0.000244140625","0.10622924566268921","0.10622924566268921","0.10622924566268921","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374"
"30510","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00030517578125","0.00030517578125","0.00030517578125","0.10633422434329987","0.10633422434329987","0.10633422434329987","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408"
"30555","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00027709960704669356","0.00027709960704669356","0.00027709960704669356","0.10635863989591599","0.10635863989591599","0.10635863989591599","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035"
"30600","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408","0.10619018226861954","0.10619018226861954","0.10619018226861954","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.00025268553872592747","0.00025268553872592747","0.00025268553872592747"
"30645","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.0002758789050858468","0.0002758789050858468","0.0002758789050858468","0.10612304508686066","0.10612304508686066","0.10612304508686066","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.00023193359083961695","0.00023193359083961695","0.00023193359083961695"
"30690","0.00017333983851131052","0.00017333983851131052","0.00017333983851131052","0.0002929687325377017","0.0002929687325377017","0.0002929687325377017","0.10597900301218033","0.10597900301218033","0.10597900301218033","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00025268553872592747","0.00025268553872592747","0.00025268553872592747"
"30735","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.0003723144473042339","0.0003723144473042339","0.0003723144473042339","0.10582152754068375","0.10582152754068375","0.10582152754068375","0.00023193359083961695","0.00023193359083961695","0.00023193359083961695","0.00028442381881177425","0.00028442381881177425","0.00028442381881177425"
"30780","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.00027832030900754035","0.00027832030900754035","0.00027832030900754035","0.10570800304412842","0.10570800304412842","0.10570800304412842","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.0002453613269608468","0.0002453613269608468","0.0002453613269608468"
"30825","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00021728515275754035","0.00021728515275754035","0.00021728515275754035","0.10555175691843033","0.10555175691843033","0.10555175691843033","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322"
"30870","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035","0.000274658203125","0.000274658203125","0.000274658203125","0.10530517250299454","0.10530517250299454","0.10530517250299454","0.000213623046875","0.000213623046875","0.000213623046875","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782"
"30915","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.00024047850456554443","0.00024047850456554443","0.00024047850456554443","0.10511229932308197","0.10511229932308197","0.10511229932308197","0.0002294921869179234","0.0002294921869179234","0.0002294921869179234","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713"
"30960","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807","0.00015502929454669356","0.00015502929454669356","0.00015502929454669356","0.10498534888029099","0.10498534888029099","0.10498534888029099","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764"
"31005","0.00018066406482830644","0.00018066406482830644","0.00018066406482830644","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.10487182438373566","0.10487182438373566","0.10487182438373566","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766","0.00018066406482830644","0.00018066406482830644","0.00018066406482830644"
"31050","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.00025512694264762104","0.00025512694264762104","0.00025512694264762104","0.10479125380516052","0.10479125380516052","0.10479125380516052","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.00019531248835846782","0.00019531248835846782","0.00019531248835846782"
"31095","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.10461059212684631","0.10461059212684631","0.10461059212684631","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339"
"31140","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573","0.00025512694264762104","0.00025512694264762104","0.00025512694264762104","0.10456787049770355","0.10456787049770355","0.10456787049770355","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807"
"31185","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.00024047850456554443","0.00024047850456554443","0.00024047850456554443","0.10448974370956421","0.10448974370956421","0.10448974370956421","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086"
"31230","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747","0.0002868652227334678","0.0002868652227334678","0.0002868652227334678","0.10447875410318375","0.10447875410318375","0.10447875410318375","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356"
"31275","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.0003552245907485485","0.0003552245907485485","0.0003552245907485485","0.10458007454872131","0.10458007454872131","0.10458007454872131","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322"
"31320","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.0002941894344985485","0.0002941894344985485","0.0002941894344985485","0.104644775390625","0.104644775390625","0.104644775390625","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695"
"31365","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.0002575683465693146","0.0002575683465693146","0.0002575683465693146","0.10448241978883743","0.10448241978883743","0.10448241978883743","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.00023315429280046374","0.00023315429280046374","0.00023315429280046374"
"31410","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.10436522960662842","0.10436522960662842","0.10436522960662842","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356"
"31455","0.00015747069846838713","0.00015747069846838713","0.00015747069846838713","0.000213623046875","0.000213623046875","0.000213623046875","0.10407104343175888","0.10407104343175888","0.10407104343175888","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695"
"31500","0.0001586914004292339","0.0001586914004292339","0.0001586914004292339","0.00027709960704669356","0.00027709960704669356","0.00027709960704669356","0.10392822325229645","0.10392822325229645","0.10392822325229645","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322"
"31545","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00027099609724245965","0.00027099609724245965","0.00027099609724245965","0.10411254316568375","0.10411254316568375","0.10411254316568375","0.00021728515275754035","0.00021728515275754035","0.00021728515275754035","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017"
"31590","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766","0.0002685546933207661","0.0002685546933207661","0.0002685546933207661","0.10413695871829987","0.10413695871829987","0.10413695871829987","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713"
"31635","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.0002954101364593953","0.0002954101364593953","0.0002954101364593953","0.10401366651058197","0.10401366651058197","0.10401366651058197","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573"
"31680","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.10401245206594467","0.10401245206594467","0.10401245206594467","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"31725","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.0002587890485301614","0.0002587890485301614","0.0002587890485301614","0.1039721667766571","0.1039721667766571","0.1039721667766571","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807"
"31770","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.10382934659719467","0.10382934659719467","0.10382934659719467","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00018066406482830644","0.00018066406482830644","0.00018066406482830644"
"31815","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.00020385741663631052","0.00020385741663631052","0.00020385741663631052","0.10374755412340164","0.10374755412340164","0.10374755412340164","0.00023071288887877017","0.00023071288887877017","0.00023071288887877017","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322"
"31860","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.10372558236122131","0.10372558236122131","0.10372558236122131","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374"
"31905","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.10365966707468033","0.10365966707468033","0.10365966707468033","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086"
"31950","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573","0.10357421636581421","0.10357421636581421","0.10357421636581421","0.00022705078299622983","0.00022705078299622983","0.00022705078299622983","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443"
"31995","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678","0.10348021984100342","0.10348021984100342","0.10348021984100342","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573"
"32040","0.00018310546875","0.00018310546875","0.00018310546875","0.00017822264635469764","0.00017822264635469764","0.00017822264635469764","0.10343994200229645","0.10343994200229645","0.10343994200229645","0.000213623046875","0.000213623046875","0.000213623046875","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695"
"32085","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.1033654734492302","0.1033654734492302","0.1033654734492302","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017"
"32130","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.10328124463558197","0.10328124463558197","0.10328124463558197","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425"
"32175","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573","0.10295043885707855","0.10295043885707855","0.10295043885707855","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035"
"32220","0.00015747071302030236","0.00015747071302030236","0.00015747071302030236","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.1029040515422821","0.1029040515422821","0.1029040515422821","0.000213623046875","0.000213623046875","0.000213623046875","0.00015747069846838713","0.00015747069846838713","0.00015747069846838713"
"32265","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.10289062559604645","0.10289062559604645","0.10289062559604645","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644"
"32310","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00024658202892169356","0.00024658202892169356","0.00024658202892169356","0.10297485440969467","0.10297485440969467","0.10297485440969467","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322"
"32355","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.10298950225114822","0.10298950225114822","0.10298950225114822","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766"
"32400","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.10304442793130875","0.10304442793130875","0.10304442793130875","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305"
"32445","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.10291137546300888","0.10291137546300888","0.10291137546300888","0.0002197265566792339","0.0002197265566792339","0.0002197265566792339","0.00015502929454669356","0.00015502929454669356","0.00015502929454669356"
"32490","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.00019653320487122983","0.00019653320487122983","0.00019653320487122983","0.10284057259559631","0.10284057259559631","0.10284057259559631","0.00022338866256177425","0.00022338866256177425","0.00022338866256177425","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"32535","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.10286498814821243","0.10286498814821243","0.10286498814821243","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234"
"32580","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.10275024175643921","0.10275024175643921","0.10275024175643921","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764","0.00016113280435092747","0.00016113280435092747","0.00016113280435092747"
"32625","0.00015747069846838713","0.00015747069846838713","0.00015747069846838713","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.10270873457193375","0.10270873457193375","0.10270873457193375","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408"
"32670","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.00019653320487122983","0.00019653320487122983","0.00019653320487122983","0.1026623547077179","0.1026623547077179","0.1026623547077179","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983"
"32715","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.10271728038787842","0.10271728038787842","0.10271728038787842","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305"
"32760","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678","0.1026940867304802","0.1026940867304802","0.1026940867304802","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678"
"32805","0.00017944334831554443","0.00017944334831554443","0.00017944334831554443","0.00018432617071084678","0.00018432617071084678","0.00018432617071084678","0.10264159739017487","0.10264159739017487","0.10264159739017487","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035"
"32850","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.10257446020841599","0.10257446020841599","0.10257446020841599","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965"
"32895","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807","0.00023925780260469764","0.00023925780260469764","0.00023925780260469764","0.10254760831594467","0.10254760831594467","0.10254760831594467","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035"
"32940","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.00022216796060092747","0.00022216796060092747","0.00022216796060092747","0.10252685099840164","0.10252685099840164","0.10252685099840164","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573"
"32985","0.00016235350631177425","0.00016235350631177425","0.00016235350631177425","0.00023437499476131052","0.00023437499476131052","0.00023437499476131052","0.10252929478883743","0.10252929478883743","0.10252929478883743","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322"
"33030","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766","0.00023925780260469764","0.00023925780260469764","0.00023925780260469764","0.10245483368635178","0.10245483368635178","0.10245483368635178","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678"
"33075","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00022583006648346782","0.00022583006648346782","0.00022583006648346782","0.10242065042257309","0.10242065042257309","0.10242065042257309","0.00020629882055800408","0.00020629882055800408","0.00020629882055800408","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104"
"33120","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.10210570693016052","0.10210570693016052","0.10210570693016052","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.0001586914004292339","0.0001586914004292339","0.0001586914004292339"
"33165","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00018310546875","0.00018310546875","0.00018310546875","0.10201659798622131","0.10201659798622131","0.10201659798622131","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573"
"33210","0.000152587890625","0.000152587890625","0.000152587890625","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766","0.10190429538488388","0.10190429538488388","0.10190429538488388","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035"
"33255","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00016967773262877017","0.00016967773262877017","0.00016967773262877017","0.1017749011516571","0.1017749011516571","0.1017749011516571","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644"
"33300","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.10160766541957855","0.10160766541957855","0.10160766541957855","0.00021728515275754035","0.00021728515275754035","0.00021728515275754035","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035"
"33345","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00026123045245185494","0.00026123045245185494","0.00026123045245185494","0.1014392077922821","0.1014392077922821","0.1014392077922821","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408"
"33390","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.000244140625","0.000244140625","0.000244140625","0.10128051787614822","0.10128051787614822","0.10128051787614822","0.0002282714849570766","0.0002282714849570766","0.0002282714849570766","0.0001586914004292339","0.0001586914004292339","0.0001586914004292339"
"33435","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.0002734375011641532","0.0002734375011641532","0.0002734375011641532","0.10119994729757309","0.10119994729757309","0.10119994729757309","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.00015502929454669356","0.00015502929454669356","0.00015502929454669356"
"33480","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.0003491210809443146","0.0003491210809443146","0.0003491210809443146","0.1011059582233429","0.1011059582233429","0.1011059582233429","0.00022705078299622983","0.00022705078299622983","0.00022705078299622983","0.00015747069846838713","0.00015747069846838713","0.00015747069846838713"
"33525","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.0003198242047801614","0.0003198242047801614","0.0003198242047801614","0.10094115883111954","0.10094115883111954","0.10094115883111954","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644"
"33570","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.0003613281296566129","0.0003613281296566129","0.0003613281296566129","0.10101318359375","0.10101318359375","0.10101318359375","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374"
"33615","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.0003234863106627017","0.0003234863106627017","0.0003234863106627017","0.10110961645841599","0.10110961645841599","0.10110961645841599","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.0001672363287070766","0.0001672363287070766","0.0001672363287070766"
"33660","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00030517578125","0.00030517578125","0.00030517578125","0.10125000029802322","0.10125000029802322","0.10125000029802322","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086"
"33705","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00020874022447969764","0.00020874022447969764","0.00020874022447969764","0.10126220434904099","0.10126220434904099","0.10126220434904099","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965"
"33750","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.00028564452077262104","0.00028564452077262104","0.00028564452077262104","0.10114990174770355","0.10114990174770355","0.10114990174770355","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764"
"33795","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.00024780273088254035","0.00024780273088254035","0.00024780273088254035","0.10107787698507309","0.10107787698507309","0.10107787698507309","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322"
"33840","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00023071288887877017","0.00023071288887877017","0.00023071288887877017","0.10108276456594467","0.10108276456594467","0.10108276456594467","0.000213623046875","0.000213623046875","0.000213623046875","0.0001599121023900807","0.0001599121023900807","0.0001599121023900807"
