"Step","4ojp66b1-114 - learning_rate","4ojp66b1-114 - learning_rate__MIN","4ojp66b1-114 - learning_rate__MAX","k0vm6p66-114 - learning_rate","k0vm6p66-114 - learning_rate__MIN","k0vm6p66-114 - learning_rate__MAX","bzebif6e-113 - learning_rate","bzebif6e-113 - learning_rate__MIN","bzebif6e-113 - learning_rate__MAX","lv2prrgk-112 - learning_rate","lv2prrgk-112 - learning_rate__MIN","lv2prrgk-112 - learning_rate__MAX","6gk9uial-111 - learning_rate","6gk9uial-111 - learning_rate__MIN","6gk9uial-111 - learning_rate__MAX"
"10950","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11000","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11050","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11100","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11150","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11200","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11250","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11300","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11350","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11400","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11450","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11500","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11550","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11600","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11650","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11700","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11750","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11800","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11850","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11900","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"11950","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12000","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12050","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12100","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12150","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12200","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12250","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12300","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12350","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12400","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12450","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12500","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12550","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12600","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12650","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12700","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12750","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12800","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12850","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12900","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"12950","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13000","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13050","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13100","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13150","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13200","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13250","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13300","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13350","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13400","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13450","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13500","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13550","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13600","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13650","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13700","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13750","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13800","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13850","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13900","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"13950","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14000","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14050","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14100","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14150","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14200","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14250","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14300","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14350","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14400","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14450","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14500","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14550","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14600","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14650","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14700","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14750","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14800","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14850","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14900","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"14950","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15000","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15050","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15100","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15150","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15200","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15250","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15300","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15350","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15400","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15450","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15500","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15550","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15600","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15650","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15700","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
"15750","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961","0.00800000037997961"
