"Step","8cpbv0o1-119 - val/energy_mae_per_atom","8cpbv0o1-119 - val/energy_mae_per_atom__MIN","8cpbv0o1-119 - val/energy_mae_per_atom__MAX","llroik6o-118 - val/energy_mae_per_atom","llroik6o-118 - val/energy_mae_per_atom__MIN","llroik6o-118 - val/energy_mae_per_atom__MAX","jsek6sl2-116 - val/energy_mae_per_atom","jsek6sl2-116 - val/energy_mae_per_atom__MIN","jsek6sl2-116 - val/energy_mae_per_atom__MAX","lcfwx2ma-116 - val/energy_mae_per_atom","lcfwx2ma-116 - val/energy_mae_per_atom__MIN","lcfwx2ma-116 - val/energy_mae_per_atom__MAX","4ojp66b1-114 - val/energy_mae_per_atom","4ojp66b1-114 - val/energy_mae_per_atom__MIN","4ojp66b1-114 - val/energy_mae_per_atom__MAX","6gk9uial-111 - val/energy_mae_per_atom","6gk9uial-111 - val/energy_mae_per_atom__MIN","6gk9uial-111 - val/energy_mae_per_atom__MAX"
"46440","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305"
"46485","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"46530","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00023803710064385086","0.00023803710064385086","0.00023803710064385086","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"46575","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00024291992303915322","0.00024291992303915322","0.00024291992303915322","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766"
"46620","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00021484374883584678","0.00021484374883584678","0.00021484374883584678","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356"
"46665","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.0002355956967221573","0.0002355956967221573","0.0002355956967221573","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"46710","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00023681639868300408","0.00023681639868300408","0.00023681639868300408","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305"
"46755","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.0001220703125","0.0001220703125","0.0001220703125","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"46800","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.0001220703125","0.0001220703125","0.0001220703125"
"46845","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766"
"46890","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00019531248835846782","0.00019531248835846782","0.00019531248835846782","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"46935","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.0001208496032631956","0.0001208496032631956","0.0001208496032631956","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807"
"46980","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713"
"47025","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00010986327833961695","0.00010986327833961695","0.00010986327833961695","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713"
"47070","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00011596679541980848","0.00011596679541980848","0.00011596679541980848","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747"
"47115","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00018310546875","0.00018310546875","0.00018310546875","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00011596679541980848","0.00011596679541980848","0.00011596679541980848","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305"
"47160","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.0001220703125","0.0001220703125","0.0001220703125","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305"
"47205","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00018066406482830644","0.00018066406482830644","0.00018066406482830644","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00011352539149811491","0.00011352539149811491","0.00011352539149811491","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626"
"47250","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00011596679541980848","0.00011596679541980848","0.00011596679541980848","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356"
"47295","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.000152587890625","0.000152587890625","0.000152587890625","0.00011230468226131052","0.00011230468226131052","0.00011230468226131052","0.0001220703125","0.0001220703125","0.0001220703125"
"47340","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"47385","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00021728515275754035","0.00021728515275754035","0.00021728515275754035","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678"
"47430","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983"
"47475","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.0001989746087929234","0.0001989746087929234","0.0001989746087929234","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425"
"47520","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00010620117245707661","0.00010620117245707661","0.00010620117245707661","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626"
"47565","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00021606445079669356","0.00021606445079669356","0.00021606445079669356","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017"
"47610","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00021850585471838713","0.00021850585471838713","0.00021850585471838713","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.0001147460934589617","0.0001147460934589617","0.0001147460934589617","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408"
"47655","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374"
"47700","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00023193359083961695","0.00023193359083961695","0.00023193359083961695","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00016601562674622983","0.00016601562674622983","0.00016601562674622983","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017"
"47745","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339"
"47790","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00021118164295330644","0.00021118164295330644","0.00021118164295330644","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713"
"47835","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.0002209472586400807","0.0002209472586400807","0.0002209472586400807","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.000152587890625","0.000152587890625","0.000152587890625","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356"
"47880","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.0002416992065263912","0.0002416992065263912","0.0002416992065263912","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001147460934589617","0.0001147460934589617","0.0001147460934589617"
"47925","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.00011718749738065526","0.00011718749738065526","0.00011718749738065526"
"47970","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00018554687267169356","0.00018554687267169356","0.00018554687267169356","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00011230468226131052","0.00011230468226131052","0.00011230468226131052"
"48015","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00022460936452262104","0.00022460936452262104","0.00022460936452262104","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713"
"48060","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00020751952251885086","0.00020751952251885086","0.00020751952251885086","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035"
"48105","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00018676757463254035","0.00018676757463254035","0.00018676757463254035","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001208496032631956","0.0001208496032631956","0.0001208496032631956"
"48150","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.00011718749738065526","0.00011718749738065526","0.00011718749738065526"
"48195","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.0001684570306679234","0.0001684570306679234","0.0001684570306679234","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00011718749738065526","0.00011718749738065526","0.00011718749738065526","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747"
"48240","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.0001892089785542339","0.0001892089785542339","0.0001892089785542339","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339"
"48285","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00018798827659338713","0.00018798827659338713","0.00018798827659338713","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.0001147460934589617","0.0001147460934589617","0.0001147460934589617","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678"
"48330","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00019287108443677425","0.00019287108443677425","0.00019287108443677425","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00011718749738065526","0.00011718749738065526","0.00011718749738065526","0.0001220703125","0.0001220703125","0.0001220703125"
"48375","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00011596679541980848","0.00011596679541980848","0.00011596679541980848","0.0001220703125","0.0001220703125","0.0001220703125"
"48420","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.00016479492478538305","0.00016479492478538305","0.00016479492478538305","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.0001220703125","0.0001220703125","0.0001220703125"
"48465","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00017211913655046374","0.00017211913655046374","0.00017211913655046374","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00011352539149811491","0.00011352539149811491","0.00011352539149811491","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713"
"48510","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356"
"48555","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00011352539149811491","0.00011352539149811491","0.00011352539149811491","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882"
"48600","0.00015624999650754035","0.00015624999650754035","0.00015624999650754035","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678","0.0001208496032631956","0.0001208496032631956","0.0001208496032631956"
"48645","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00012695312034338713","0.00012695312034338713","0.00012695312034338713","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747"
"48690","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00015380859258584678","0.00015380859258584678","0.00015380859258584678","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.0001220703125","0.0001220703125","0.0001220703125"
"48735","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00017333983851131052","0.00017333983851131052","0.00017333983851131052","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204"
"48780","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.000152587890625","0.000152587890625","0.000152587890625","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.00011230468226131052","0.00011230468226131052","0.00011230468226131052"
"48825","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00016357420827262104","0.00016357420827262104","0.00016357420827262104","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.00011718749738065526","0.00011718749738065526","0.00011718749738065526"
"48870","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00017578124243300408","0.00017578124243300408","0.00017578124243300408","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00014892578474245965","0.00014892578474245965","0.00014892578474245965","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204"
"48915","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.00018188476678915322","0.00018188476678915322","0.00018188476678915322","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204"
"48960","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001147460934589617","0.0001147460934589617","0.0001147460934589617"
"49005","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.00013061522622592747","0.00013061522622592747","0.00013061522622592747","0.00010864257637877017","0.00010864257637877017","0.00010864257637877017"
"49050","0.00015136718866415322","0.00015136718866415322","0.00015136718866415322","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.0001220703125","0.0001220703125","0.0001220703125","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204"
"49095","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.0001977539068320766","0.0001977539068320766","0.0001977539068320766","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882"
"49140","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00020996092644054443","0.00020996092644054443","0.00020996092644054443","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678","0.00011352539149811491","0.00011352539149811491","0.00011352539149811491"
"49185","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00020141601271461695","0.00020141601271461695","0.00020141601271461695","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00010986327833961695","0.00010986327833961695","0.00010986327833961695"
"49230","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.00021240234491415322","0.00021240234491415322","0.00021240234491415322","0.00014282226038631052","0.00014282226038631052","0.00014282226038631052","0.00014648436626885086","0.00014648436626885086","0.00014648436626885086","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00011230468226131052","0.00011230468226131052","0.00011230468226131052"
"49275","0.00014038085646461695","0.00014038085646461695","0.00014038085646461695","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.00013427734666038305","0.00013427734666038305","0.00013427734666038305","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035","0.00011108398030046374","0.00011108398030046374","0.00011108398030046374"
"49320","0.00014770506822969764","0.00014770506822969764","0.00014770506822969764","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00010864257637877017","0.00010864257637877017","0.00010864257637877017"
"49365","0.0001440429623471573","0.0001440429623471573","0.0001440429623471573","0.0001904296805150807","0.0001904296805150807","0.0001904296805150807","0.0001379394525429234","0.0001379394525429234","0.0001379394525429234","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00010131835733773187","0.00010131835733773187","0.00010131835733773187"
"49410","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00017089843458961695","0.00017089843458961695","0.00017089843458961695","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00013916015450377017","0.00013916015450377017","0.00013916015450377017","0.00010375976125942543","0.00010375976125942543","0.00010375976125942543"
"49455","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.00017700194439385086","0.00017700194439385086","0.00017700194439385086","0.00012573241838254035","0.00012573241838254035","0.00012573241838254035","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00013549804862122983","0.00010498046322027221","0.00010498046322027221","0.00010498046322027221"
"49500","0.00015014648670330644","0.00015014648670330644","0.00015014648670330644","0.0001745605404721573","0.0001745605404721573","0.0001745605404721573","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001367187505820766","0.0001367187505820766","0.0001367187505820766","0.0001208496032631956","0.0001208496032631956","0.0001208496032631956","0.00010620117245707661","0.00010620117245707661","0.00010620117245707661"
"49545","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00019409178639762104","0.00019409178639762104","0.00019409178639762104","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.0001208496032631956","0.0001208496032631956","0.0001208496032631956","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00010742187441792339","0.00010742187441792339","0.00010742187441792339"
"49590","0.00013183592818677425","0.00013183592818677425","0.00013183592818677425","0.00020019531075377017","0.00020019531075377017","0.00020019531075377017","0.00013305664469953626","0.00013305664469953626","0.00013305664469953626","0.00012451171642169356","0.00012451171642169356","0.00012451171642169356","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00010986327833961695","0.00010986327833961695","0.00010986327833961695"
"49635","0.00014160155842546374","0.00014160155842546374","0.00014160155842546374","0.00019165038247592747","0.00019165038247592747","0.00019165038247592747","0.00012329101446084678","0.00012329101446084678","0.00012329101446084678","0.0001293945242650807","0.0001293945242650807","0.0001293945242650807","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00010498046322027221","0.00010498046322027221","0.00010498046322027221"
"49680","0.00014526366430800408","0.00014526366430800408","0.00014526366430800408","0.0002050781185971573","0.0002050781185971573","0.0002050781185971573","0.0001281738223042339","0.0001281738223042339","0.0001281738223042339","0.00011962890130234882","0.00011962890130234882","0.00011962890130234882","0.00011840819934150204","0.00011840819934150204","0.00011840819934150204","0.00010742187441792339","0.00010742187441792339","0.00010742187441792339"
